Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,14049,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,86.9,85.2,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14049,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,71.8,71.6,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14049,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
,Elément,14050,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.78,3.71,0.0685,0,7.05E-3,,,,,,,,,,,0,0
,Poste,14050,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.11,3.1,3.99E-3,0,7.05E-3,,,,,,,,,,,0,0
,Poste,14050,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.669,0.604,0.0645,0,0,,,,,,,,,,,0,0
,Elément,14051,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.83,3.75,0.0682,0,7.00E-3,,,,,,,,,,,0,0
,Poste,14051,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.16,3.15,3.96E-3,0,7.00E-3,,,,,,,,,,,0,0
,Poste,14051,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.664,0.6,0.0642,0,0,,,,,,,,,,,0,0
,Elément,14054,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.01,2.96,0.0516,0,0,,,,,,,,,,,0,0
,Poste,14054,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14054,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.535,0.483,0.0516,0,0,,,,,,,,,,,0,0
,Elément,14055,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.01,2.96,0.0513,0,0,,,,,,,,,,,0,0
,Poste,14055,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14055,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.531,0.48,0.0513,0,0,,,,,,,,,,,0,0
,Elément,14058,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,85.3,83.6,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14058,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,70.2,70,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14058,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
,Elément,14059,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,86.9,85.2,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14059,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,71.8,71.6,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14059,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
,Elément,14060,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.78,3.71,0.0685,0,7.05E-3,,,,,,,,,,,0,0
,Poste,14060,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.11,3.1,3.99E-3,0,7.05E-3,,,,,,,,,,,0,0
,Poste,14060,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.669,0.604,0.0645,0,0,,,,,,,,,,,0,0
,Elément,14061,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.8,3.72,0.065,0,6.68E-3,,,,,,,,,,,0,0
,Poste,14061,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.16,3.15,3.78E-3,0,6.68E-3,,,,,,,,,,,0,0
,Poste,14061,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.634,0.573,0.0612,0,0,,,,,,,,,,,0,0
,Elément,14064,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.01,2.96,0.0516,0,0,,,,,,,,,,,0,0
,Poste,14064,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14064,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas)",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.535,0.483,0.0516,0,0,,,,,,,,,,,0,0
,Elément,14065,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.01,2.96,0.0513,0,0,,,,,,,,,,,0,0
,Poste,14065,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14065,élément décomposé par poste et par gaz,Valide générique,Essence aviation (AvGas),,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, essence aviation (avgas), Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.531,0.48,0.0513,0,0,,,,,,,,,,,0,0
,Elément,14068,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,86.8,85.1,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14068,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,71.7,71.5,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14068,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
,Elément,14069,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,86.9,85.2,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14069,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,71.8,71.6,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14069,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
,Elément,14070,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.83,3.75,0.0682,0,7.02E-3,,,,,,,,,,,0,0
,Poste,14070,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.16,3.15,3.96E-3,0,7.02E-3,,,,,,,,,,,0,0
,Poste,14070,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.665,0.601,0.0642,0,0,,,,,,,,,,,0,0
,Elément,14071,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.83,3.75,0.0682,0,7.00E-3,,,,,,,,,,,0,0
,Poste,14071,élément décomposé par poste et par gaz,Valide générique,Kérosène,jet A1 ou A,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, kérosène (jet a1 ou a)",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.16,3.15,3.96E-3,0,7.00E-3,,,,,,,,,,,0,0
